,Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference,Average Score Difference Black
1807,39,black,b3d2,-20005.0,Rd2,-4.75,-20000.25,-3495.32
1808,39,black,f7f5,-11522.3,Rd4,4236.85,-15759.15,-3495.32
1809,39,black,d4e4,1357.5,Rd3,10676.75,-9319.25,-3495.32
1810,39,black,b3c5,-20005.0,Rd2,-4.95,-20000.05,-3495.32
1811,39,black,d2d1,1034.2,Rxd1+,1030.3,3.900000000000091,-3495.32
1812,39,black,g8g7,1019.9,Nxa1,1050.4,-30.500000000000114,-3495.32
1813,39,black,g8h8,895.0,Kf8,973.65,-78.64999999999998,-3495.32
1814,39,black,f7f6,994.8,g4,1008.15,-13.350000000000025,-3495.32
1815,39,black,a1c2,944.6,h5,970.85,-26.25,-3495.32
1816,39,black,f8g7,870.8,Kg8,954.5,-83.70000000000005,-3495.32
1817,39,black,g8h7,934.0,a5,945.25,-11.25,-3495.32
1818,39,black,h5g4,981.7,Kh7,957.2,24.5,-3495.32
1819,39,black,h7g6,967.9,Nb3,10481.95,-9514.05,-3495.32
1820,39,black,b3d4,923.0,Nd2,10459.0,-9536.0,-3495.32
1821,39,black,d2b1,947.1,Nxe4,957.45,-10.350000000000025,-3495.32
1822,39,black,h7g6,856.5,Nd2,10425.75,-9569.25,-3495.32
1823,39,black,d2c4,-11591.9,Kh8,4202.05,-15793.95,-3495.32
1824,39,black,d2c4,-17916.0,a4,1039.5,-18955.5,-3495.32
1825,39,black,h8g7,951.2,Kxg7,949.4,1.8000000000000682,-3495.32
1826,39,black,d2c4,769.0,Nf1,862.45,-93.45000000000005,-3495.32
1827,39,black,f1e3,753.2,Nh2,827.1,-73.89999999999998,-3495.32
1828,39,black,f7f6,853.4,f5,909.55,-56.14999999999998,-3495.32
1829,39,black,h2g4,921.5,Nf1,7622.5,-6701.0,-3495.32
1830,39,black,f1e3,829.2,Kh7,3789.45,-2960.25,-3495.32
1831,40,black,e7e5,31.1,e5,32.6,-1.5,-165.65
1832,40,black,b8c6,34.8,Nc6,33.75,1.0499999999999972,-165.65
1833,40,black,c6e5,-305.4,Nxe5,-302.55,-2.849999999999966,-165.65
1834,40,black,e5g6,-302.6,Nf6,-244.7,-57.900000000000034,-165.65
1835,40,black,d7d5,-354.5,Nxd3+,-132.05,-222.45,-165.65
1836,40,black,f8b4,92.4,Be7,117.6,-25.19999999999999,-165.65
1837,40,black,e8g8,-1.2,Bf8,91.5,-92.7,-165.65
1838,40,black,c7c6,10.0,g5,173.15,-163.15,-165.65
1839,40,black,d8e7,-426.7,Nxe4,-234.45,-192.25,-165.65
1840,40,black,d7c6,-425.3,Rg8,-202.85,-222.45,-165.65
1841,40,black,d7c6,-92.4,Bb4+,189.2,-281.6,-165.65
1842,40,black,b4d2,-712.0,Rb8,-87.75,-624.25,-165.65
1843,40,black,b7c6,-718.9,Nc5,-85.1,-633.8,-165.65
1844,40,black,b4d2,-781.4,Qe7+,-393.05,-388.35,-165.65
1845,40,black,b4d2,-6.0,Na4,488.4,-494.4,-165.65
1846,40,black,b4d2,596.3,Rxc8,784.85,-188.55000000000007,-165.65
1847,40,black,a4b6,956.8,f5,987.9,-31.100000000000023,-165.65
1848,40,black,e8f8,534.9,Kxf8,536.55,-1.6499999999999773,-165.65
1849,40,black,c8e8,491.3,Rd8,520.7,-29.40000000000003,-165.65
1850,40,black,d8e8,465.8,Rh8,512.25,-46.44999999999999,-165.65
1851,40,black,d8e8,485.2,Rg8,521.6,-36.400000000000034,-165.65
1852,40,black,d8e8,515.9,Rb8,525.65,-9.75,-165.65
1853,40,black,b8b2,536.1,Rh8,576.95,-40.85000000000002,-165.65
1854,40,black,a4b2,530.8,Rb7,571.95,-41.15000000000009,-165.65
1855,40,black,g5f4,8.4,Rb3,397.3,-388.9,-165.65
1856,40,black,b3b7,654.0,Rg8,781.3,-127.29999999999995,-165.65
1857,40,black,f8e8,896.3,Kf7,885.85,10.449999999999932,-165.65
1858,40,black,b3b4,8.2,Rg3,436.55,-428.35,-165.65
1859,40,black,g3g4,470.4,Rg7,683.1,-212.70000000000005,-165.65
1860,40,black,g3g4,574.4,Rg1+,740.4,-166.0,-165.65
1861,40,black,g1h1,605.3,Kg8,781.55,-176.25,-165.65
1862,40,black,g1g4,568.6,Re7,734.45,-165.85000000000002,-165.65
1863,40,black,g1h1,536.9,Rxh1,533.8,3.1000000000000227,-165.65
1864,40,black,h1h2,512.1,Nb6,525.65,-13.549999999999956,-165.65
1865,40,black,h1h2,446.8,Nc4+,746.95,-300.15000000000003,-165.65
1866,40,black,c4a3,390.2,Ne5+,472.45,-82.25,-165.65
1867,40,black,e5c6,542.0,Nf3+,555.1,-13.100000000000025,-165.65
1868,40,black,d7d5,517.7,Nxe5,646.65,-128.94999999999993,-165.65
1869,40,black,e5f7,585.3,Nf7,578.45,6.849999999999909,-165.65
1870,40,black,f7e5,497.7,Nh6,702.4,-204.7,-165.65
1871,40,black,h1h2,605.2,f4,769.7,-164.5,-165.65
1872,40,black,d7d5,638.1,a6,774.15,-136.04999999999995,-165.65
1873,40,black,h1b1,220.7,Nf7,581.1,-360.4,-165.65
1874,40,black,h1b1,228.4,Nh6,583.9,-355.5,-165.65
1875,40,black,h1h2,614.7,f3,777.2,-162.5,-165.65
1876,40,black,g8h8,313.4,a5,520.2,-206.80000000000007,-165.65
1877,40,black,g8h8,361.7,d6,650.0,-288.3,-165.65
1878,40,black,h6f7,675.7,a4,840.65,-164.94999999999993,-165.65
1879,40,black,g8h8,369.5,d5,497.65,-128.14999999999998,-165.65
1880,40,black,g8h8,394.4,Nf7,495.0,-100.60000000000002,-165.65
1881,41,black,c7c5,32.9,e5,29.15,3.75,-535.479
1882,41,black,g8f6,44.7,Nc6,40.15,4.550000000000004,-535.479
1883,41,black,c6e5,-293.9,Nxe5,-294.2,0.3000000000000113,-535.479
1884,41,black,e5g6,-306.7,Ba3,-42.8,-263.9,-535.479
1885,41,black,a3b4,-292.0,Nf6,-55.45,-236.55,-535.479
1886,41,black,f6d5,-405.5,Nxd5,-405.75,0.25,-535.479
1887,41,black,d5f4,-528.7,Qh4+,-504.8,-23.90000000000003,-535.479
1888,41,black,d5f4,-662.1,h6,-582.95,-79.14999999999998,-535.479
1889,41,black,c8d7,-774.9,Bxd7,-781.25,6.350000000000023,-535.479
1890,41,black,d5f4,-19994.0,Rg8,-10445.45,-9548.55,-535.479
1891,41,black,d5f4,-19998.0,Qf2+,-9867.05,-10130.95,-535.479
1892,41,black,e5d3,258.2,Ng4+,388.2,-130.0,-535.479
1893,41,black,a3d6,-383.0,Bf8,-15.9,-367.1,-535.479
1894,41,black,f8d6,-329.5,Bd6+,-325.55,-3.9499999999999886,-535.479
1895,41,black,d6e5,-614.3,f5,-159.25,-455.0499999999999,-535.479
1896,41,black,d5f4,-349.9,c5,0.7,-350.59999999999997,-535.479
1897,41,black,d5f4,-1018.6,a5,-229.75,-788.85,-535.479
1898,41,black,g4f2,-759.7,Nh2,-124.75,-634.95,-535.479
1899,41,black,d7f5,-635.5,Rd8,-166.6,-468.9,-535.479
1900,41,black,d8d7,-519.7,Rxd7,-521.4,1.6999999999999318,-535.479
1901,41,black,h2f1,-585.1,Rxd6,-291.5,-293.6,-535.479
1902,41,black,h2f3,-132.2,Nf1,125.2,-257.4,-535.479
1903,41,black,d5f4,-128.6,Nb4,-67.05,-61.55,-535.479
1904,41,black,b4d3,-106.0,Rd5,190.4,-296.4,-535.479
1905,41,black,d5h5,-95.3,Rd3,-53.45,-41.849999999999994,-535.479
1906,41,black,e8d7,-86.7,Re3,252.65,-339.35,-535.479
1907,41,black,e8f7,572.6,Kf8,592.9,-20.299999999999955,-535.479
1908,41,black,f8f7,575.1,Na6,624.95,-49.85000000000002,-535.479
1909,41,black,a6b4,617.0,Nb4,611.85,5.149999999999977,-535.479
1910,41,black,f8f7,549.0,Nc2,582.95,-33.950000000000045,-535.479
1911,41,black,c2a1,365.5,Nd4,495.4,-129.89999999999998,-535.479
1912,41,black,d4e2,40.0,Nc6,349.2,-309.2,-535.479
1913,41,black,c6b4,613.7,Rh8,646.65,-32.94999999999993,-535.479
1914,41,black,f8f7,612.7,Kf7,614.3,-1.599999999999909,-535.479
1915,41,black,c6b4,555.8,b6,579.9,-24.100000000000023,-535.479
1916,41,black,c6d4,570.0,Rf8,579.15,-9.149999999999975,-535.479
1917,41,black,c6b4,557.3,a4,581.55,-24.25,-535.479
1918,41,black,c6b4,530.8,b5,577.15,-46.35000000000002,-535.479
1919,41,black,b5c4,562.3,h5,606.95,-44.65000000000009,-535.479
1920,41,black,b5c4,507.6,h4,578.55,-70.94999999999993,-535.479
1921,41,black,b5c4,566.4,bxc4,536.1,30.299999999999955,-535.479
1922,41,black,c6b4,423.8,a3,514.0,-90.2,-535.479
1923,41,black,f8b8,503.9,c3,598.5,-94.60000000000002,-535.479
1924,41,black,f8e8,7.3,Rxe8,12.75,-5.45,-535.479
1925,41,black,g7g5,0.0,Re1,7.6,-7.6,-535.479
1926,41,black,c6e5,-68.8,Re5,22.7,-91.5,-535.479
1927,41,black,g7g5,-197.3,Re1,-134.8,-62.5,-535.479
1928,41,black,c6e5,-55.2,Re2,-27.5,-27.700000000000003,-535.479
1929,41,black,a3b2,-429.4,Re1,153.8,-583.2,-535.479
1930,41,black,e1a1,-586.5,Re3,-292.7,-293.8,-535.479
1931,42,black,e7e5,33.7,e5,34.45,-0.75,-714.481
1932,42,black,g8f6,45.5,Nc6,40.8,4.700000000000003,-714.481
1933,42,black,d8g5,-458.3,Nh6,-244.7,-213.6,-714.481
1934,42,black,d7d5,-150.5,g6,-111.0,-39.5,-714.481
1935,42,black,e5f4,-372.2,Bg7,-248.8,-123.39999999999998,-714.481
1936,42,black,d7d5,-161.3,Ng4,33.8,-195.1,-714.481
1937,42,black,d8g5,-363.0,Rb8,-92.95,-270.05,-714.481
1938,42,black,d7d5,-147.9,Nxf2,19.1,-167.0,-714.481
1939,42,black,f2d1,-833.4,Nh3,-540.3,-293.1,-714.481
1940,42,black,g6f5,-511.7,gxf5,-512.45,0.7500000000000568,-714.481
1941,42,black,d8h4,-725.3,Qh4+,-728.3,3.0,-714.481
1942,42,black,h4e4,-20000.0,Kf8,-10440.2,-9559.8,-714.481
1943,42,black,h4e4,-20000.0,Rg8,-9890.45,-10109.55,-714.481
1944,42,black,h4h5,-944.2,Ke7,-617.5,-326.70000000000005,-714.481
1945,42,black,h4e4,-20000.0,h5,-9901.85,-10098.15,-714.481
1946,42,black,h4e4,-747.7,Qe4+,-744.05,-3.650000000000091,-714.481
1947,42,black,e4h1,-873.8,Qxe2+,-312.8,-561.0,-714.481
1948,42,black,d7d6,134.9,Nd4+,144.4,-9.5,-714.481
1949,42,black,d7d5,141.1,Bh6,236.45,-95.35,-714.481
1950,42,black,h3g1,-380.6,Rg7,-30.5,-350.1,-714.481
1951,42,black,g7h7,215.0,Kf8,389.25,-174.25,-714.481
1952,42,black,g7f7,-784.4,Kxf7,-769.8,-14.600000000000025,-714.481
1953,42,black,h3g1,-891.8,Nxc2+,-833.1,-58.69999999999993,-714.481
1954,42,black,h3g1,-757.7,Ne1,-576.75,-180.95000000000005,-714.481
1955,42,black,e1g2,-836.6,Rg6,-396.9,-439.7000000000001,-714.481
1956,42,black,e1g2,-695.8,Rg8,-596.2,-99.59999999999992,-714.481
1957,42,black,e1g2,-855.5,Rg4,-724.15,-131.35000000000002,-714.481
1958,42,black,e1g2,-887.5,a5,-716.15,-171.35000000000002,-714.481
1959,42,black,c8d7,-825.8,Bxd7,-826.55,0.75,-714.481
1960,42,black,e1g2,-1001.1,Be3,-893.55,-107.55000000000008,-714.481
1961,42,black,e3f2,-1083.4,Nf3,-920.05,-163.35000000000014,-714.481
1962,42,black,e3d4,-749.7,Rf4,-493.25,-256.45000000000005,-714.481
1963,42,black,e5f4,-683.8,Kg8,-338.05,-345.74999999999994,-714.481
1964,42,black,e3d4,-380.4,Bxd4,-379.15,-1.25,-714.481
1965,42,black,e5f4,-784.9,Rf8,-647.55,-137.35000000000002,-714.481
1966,42,black,d7f5,-525.6,Rxf5,-524.75,-0.8500000000000227,-714.481
1967,42,black,d7f5,-517.0,Bxf5,-514.9,-2.1000000000000227,-714.481
1968,42,black,f5b1,-776.3,Bg1,-540.05,-236.25,-714.481
1969,42,black,f5b1,-645.8,Bxf2+,-597.2,-48.59999999999991,-714.481
1970,42,black,f5b1,-714.2,Bxg3,-549.6,-164.60000000000002,-714.481
1971,42,black,g3f4,-763.5,Bxf4,-770.15,6.649999999999977,-714.481
1972,42,black,f4c1,-853.4,Bd2,-460.0,-393.4,-714.481
1973,42,black,d2f4,-506.1,Be3,-477.65,-28.450000000000045,-714.481
1974,42,black,f5c8,-876.8,Bxc8,-870.8,-6.0,-714.481
1975,42,black,h3f4,-933.8,Bf2,-903.25,-30.549999999999955,-714.481
1976,42,black,g8g7,-902.2,Be3,-835.0,-67.20000000000005,-714.481
1977,42,black,h3f4,-985.9,Bxf2,-937.6,-48.299999999999955,-714.481
1978,42,black,f2h4,-911.1,Kh7,-898.4,-12.700000000000044,-714.481
1979,42,black,f2c5,-888.6,Bd4,-901.0,12.399999999999975,-714.481
1980,42,black,d4b2,-944.9,Be3,-930.1,-14.799999999999956,-714.481
1981,43,black,e7e5,26.6,e5,29.55,-2.9499999999999993,-4526.823
1982,43,black,b8c6,30.2,Nc6,31.8,-1.6000000000000014,-4526.823
1983,43,black,c6e5,-294.4,Nxe5,-294.4,0.0,-4526.823
1984,43,black,e5g6,-304.8,Nf3+,-17.15,-287.65000000000003,-4526.823
1985,43,black,c7c6,265.2,Nxe7,312.9,-47.69999999999999,-4526.823
1986,43,black,e8f7,-594.6,Kxf7,-594.0,-0.6000000000000227,-4526.823
1987,43,black,d7d5,-683.5,Rg8,-637.4,-46.10000000000002,-4526.823
1988,43,black,d7d5,-587.6,c5,-549.6,-38.0,-4526.823
1989,43,black,d7d6,-598.8,h5,-574.6,-24.199999999999932,-4526.823
1990,43,black,a7b6,-747.3,d5,-654.55,-92.75,-4526.823
1991,43,black,a7b6,-844.0,Bd7,-751.6,-92.39999999999998,-4526.823
1992,43,black,b7a6,-753.9,Rc8,-702.1,-51.799999999999955,-4526.823
1993,43,black,c8b8,-696.6,Bb5,-613.0,-83.60000000000002,-4526.823
1994,43,black,d8c8,-500.5,Qxd5,-117.3,-383.2,-4526.823
1995,43,black,d5e4,-19999.0,Qxe4+,1.0,-20000.0,-4526.823
1996,43,black,e4e2,-20000.0,a6,-10298.8,-9701.2,-4526.823
1997,43,black,f7e8,-821.6,Kxe8,-827.95,6.350000000000023,-4526.823
1998,43,black,e4e2,-20000.0,a5,-10435.1,-9564.9,-4526.823
1999,43,black,e4e2,-20000.0,Bxf1,-9560.65,-10439.35,-4526.823
2000,43,black,e4e2,-20000.0,Qg4+,-10589.55,-9410.45,-4526.823
2001,43,black,g4e2,-20000.0,Qe4+,-10432.8,-9567.2,-4526.823
2002,43,black,e4e2,-20000.0,c4,-10661.95,-9338.05,-4526.823
2003,43,black,e4e2,-19999.0,Qg4+,-10522.6,-9476.4,-4526.823
2004,43,black,g4e2,-20000.0,Qe2#,0.0,-20000.0,-4526.823
2005,44,black,e7e5,30.8,e5,31.05,-0.25,-166.384
2006,44,black,b8c6,31.1,Nc6,32.35,-1.25,-166.384
2007,44,black,c6e5,-302.0,Nxe5,-298.8,-3.1999999999999886,-166.384
2008,44,black,e5g6,-304.9,Nf6,-247.15,-57.74999999999997,-166.384
2009,44,black,e5g6,-316.4,Nxd3+,-111.1,-205.3,-166.384
2010,44,black,f8b4,92.8,Nxe4,292.25,-199.45,-166.384
2011,44,black,d8e7,492.7,Qe7,493.0,-0.3000000000000113,-166.384
2012,44,black,f8e7,493.0,Kxe7,510.65,-17.649999999999977,-166.384
2013,44,black,e7d8,518.9,Ke8,624.4,-105.5,-166.384
2014,44,black,c7c6,482.6,c5,532.45,-49.85000000000002,-166.384
2015,44,black,d7d6,558.8,Kd8,572.05,-13.25,-166.384
2016,44,black,d7d5,500.5,Ke8,532.7,-32.200000000000045,-166.384
2017,44,black,d7d6,557.0,Rg8,576.1,-19.100000000000023,-166.384
2018,44,black,d7d5,499.4,Kd8,531.35,-31.950000000000045,-166.384
2019,44,black,g7g5,463.2,Ke8,489.9,-26.69999999999999,-166.384
2020,44,black,d7d5,452.7,Kd8,485.35,-32.650000000000034,-166.384
2021,44,black,f7g6,16.6,Ke8,291.5,-274.9,-166.384
2022,44,black,d7d5,5.3,Kd8,285.25,-279.95,-166.384
2023,44,black,d8c7,560.8,Kc7,558.05,2.75,-166.384
2024,44,black,g8h8,55.2,Rxh8,50.7,4.5,-166.384
2025,44,black,d7d5,7.9,Rb8,29.35,-21.450000000000003,-166.384
2026,44,black,g7h6,-488.9,Ra8,-219.65,-269.25,-166.384
2027,44,black,g7h6,-522.0,Rb8,-259.4,-262.6,-166.384
2028,44,black,g7h6,-518.6,Rg8,-234.45,-284.15000000000003,-166.384
2029,44,black,g8g7,-495.7,Rh8,73.25,-568.95,-166.384
2030,44,black,f8h6,-413.4,Bxh6,-411.0,-2.3999999999999773,-166.384
2031,44,black,h8e8,-800.0,Rg8,-592.35,-207.65,-166.384
2032,44,black,b8c8,-379.6,Rg5,-200.8,-178.8,-166.384
2033,44,black,c7d7,-243.1,Rb7,89.3,-332.4,-166.384
2034,44,black,c7c6,-302.5,Rb5,193.6,-496.1,-166.384
2035,44,black,c7c6,-204.7,Rb8,103.9,-308.6,-166.384
2036,44,black,c7c6,-213.3,Rd8,92.05,-305.35,-166.384
2037,44,black,g5g8,407.0,Rh8,432.35,-25.350000000000023,-166.384
2038,44,black,g5g8,441.1,Rd8,455.6,-14.5,-166.384
2039,44,black,c5c4,421.2,Rd6,439.35,-18.15000000000003,-166.384
2040,44,black,g5g8,407.9,Rd2,456.5,-48.60000000000002,-166.384
2041,44,black,g5g8,246.0,Rd1+,518.55,-272.54999999999995,-166.384
2042,44,black,d1d2,476.5,Rd2+,479.75,-3.25,-166.384
2043,44,black,g5f5,484.5,Rh2,666.75,-182.25,-166.384
2044,44,black,g5f5,568.0,Rxh1,545.4,22.600000000000023,-166.384
2045,44,black,h1c1,-710.9,Rf1,-93.75,-617.15,-166.384
2046,44,black,f1c1,-804.9,Re1,-308.6,-496.2999999999999,-166.384
2047,44,black,e1c1,-806.9,Re4,-432.5,-374.4,-166.384
2048,44,black,g5g7,-432.3,Re1,62.4,-494.7,-166.384
2049,44,black,e1c1,-805.4,Rg8,-403.0,-402.4,-166.384
2050,44,black,h6c1,-740.4,Rg7,-109.7,-630.6999999999999,-166.384
2051,44,black,h6c1,-772.2,Bxc1,-776.05,3.849999999999909,-166.384
2052,44,black,g7d7,-924.7,Bh6,-846.7,-78.0,-166.384
2053,44,black,h6e3,-764.7,Rg8,-751.6,-13.100000000000025,-166.384
2054,44,black,g8g6,-900.6,c4,-808.0,-92.60000000000002,-166.384
2055,45,black,c7c5,36.8,e5,33.85,2.9499999999999957,-817.705
2056,45,black,b8c6,32.0,Nc6,33.45,-1.4500000000000028,-817.705
2057,45,black,c6e5,-291.3,Nxe5,-292.5,1.1999999999999886,-817.705
2058,45,black,e5g6,-304.8,Ba3,-42.75,-262.05,-817.705
2059,45,black,a3b4,-284.9,Nf6,-53.8,-231.09999999999997,-817.705
2060,45,black,a3c1,-369.0,Nh5,-54.15,-314.85,-817.705
2061,45,black,a3c1,-340.7,Nf4,15.45,-356.15,-817.705
2062,45,black,f4g2,-536.5,Nh3,-71.65,-464.85,-817.705
2063,45,black,a3c1,-238.6,Rb8,96.8,-335.4,-817.705
2064,45,black,d8e7,-425.7,Nxf3+,-230.65,-195.05,-817.705
2065,45,black,a3c1,-8.8,c6,350.8,-359.6,-817.705
2066,45,black,d7c6,353.8,Qg5,404.0,-50.19999999999999,-817.705
2067,45,black,e8f7,-481.0,Kxf7,-478.0,-3.0,-817.705
2068,45,black,a3c1,-577.5,g6,-417.75,-159.75,-817.705
2069,45,black,g5f6,-509.8,Qg4,-451.6,-58.19999999999999,-817.705
2070,45,black,f7e8,-547.1,Rxf8,-548.4,1.2999999999999543,-817.705
2071,45,black,g4e4,-19995.0,Rh8,-9816.25,-10178.75,-817.705
2072,45,black,a3c1,360.5,Rg8,524.75,-164.25,-817.705
2073,45,black,a3c1,341.5,Rf8,502.45,-160.95,-817.705
2074,45,black,f8e8,344.4,Ke7,485.3,-140.90000000000003,-817.705
2075,45,black,a3c1,243.0,Rf1+,510.05,-267.05,-817.705
2076,45,black,a3c1,739.3,Bxd7,768.35,-29.050000000000068,-817.705
2077,45,black,d7h3,430.5,Rg8,627.8,-197.29999999999995,-817.705
2078,45,black,a3c5,420.3,Rb8,634.2,-213.90000000000003,-817.705
2079,45,black,e7d8,852.8,Ke8,856.1,-3.300000000000068,-817.705
2080,45,black,d7h3,673.8,Bh3,677.5,-3.7000000000000455,-817.705
2081,45,black,b8c8,716.4,Ke7,720.1,-3.7000000000000455,-817.705
2082,45,black,b8h8,471.5,h6,599.2,-127.70000000000005,-817.705
2083,45,black,b8g8,634.5,Rf8+,760.8,-126.29999999999995,-817.705
2084,45,black,e7f8,860.9,Ke6,914.8,-53.89999999999998,-817.705
2085,45,black,a7a5,970.6,a6,984.1,-13.5,-817.705
2086,45,black,e6f7,936.4,b5,967.9,-31.5,-817.705
2087,45,black,a6a5,974.0,Bg4,1003.15,-29.149999999999977,-817.705
2088,45,black,g4h3,1002.5,Bh5,1046.65,-44.15000000000009,-817.705
2089,45,black,h5f3,1016.5,Bg4,1018.5,-2.0,-817.705
2090,45,black,g4f3,985.2,Bh5,998.3,-13.099999999999907,-817.705
2091,45,black,h5f3,973.3,Ke7,993.1,-19.800000000000068,-817.705
2092,45,black,a6a5,985.8,Bd1,1059.3,-73.5,-817.705
2093,45,black,d1f3,1022.5,Bb3,5800.5,-4778.0,-817.705
2094,45,black,b3c4,992.9,Bxd5,1031.05,-38.14999999999998,-817.705
2095,45,black,d5c4,985.0,Kd7,1105.5,-120.5,-817.705
2096,45,black,g6g5,-20005.3,g5,-5.2,-20000.1,-817.705
2097,45,black,g5f4,1033.1,gxf4,1025.0,8.099999999999909,-817.705
2098,45,black,f4g3,1016.3,fxg3,986.95,29.34999999999991,-817.705
2099,45,black,g3h2,837.7,Kd8,1892.1,-1054.4,-817.705
2100,45,black,g3h2,921.4,Kc8,916.35,5.0499999999999545,-817.705
2101,45,black,d5a2,816.9,Bxe4,859.05,-42.14999999999998,-817.705
2102,45,black,e4f5,684.3,Bxc6,684.45,-0.1500000000000909,-817.705
2103,45,black,b5c4,597.6,Bd5,798.05,-200.44999999999993,-817.705
2104,45,black,d5g2,704.3,Bh1,714.5,-10.200000000000044,-817.705
2105,46,black,c7c5,33.2,e5,32.75,0.4500000000000028,-1736.261
2106,46,black,g8f6,41.9,Nc6,38.7,3.1999999999999957,-1736.261
2107,46,black,c6e5,-295.5,Nxe5,-296.7,1.1999999999999886,-1736.261
2108,46,black,e5g6,-305.5,Ba3,-40.85,-264.65,-1736.261
2109,46,black,a3b4,-287.8,Nxe7,-65.5,-222.3,-1736.261
2110,46,black,e7d5,-411.0,Nf5,-98.95,-312.05,-1736.261
2111,46,black,d8h4,-454.6,b5,-124.35,-330.25,-1736.261
2112,46,black,d8h4,-323.1,Be7,-120.9,-202.2,-1736.261
2113,46,black,c8b7,-245.2,Bd6,-122.6,-122.6,-1736.261
2114,46,black,d8h4,-435.6,Qh4+,-436.8,1.1999999999999886,-1736.261
2115,46,black,f5d4,-959.0,f6,-464.4,-494.6,-1736.261
2116,46,black,f5d4,-599.3,a6,-508.95,-90.34999999999997,-1736.261
2117,46,black,f5d4,-623.0,Nxf3,-523.1,-99.89999999999998,-1736.261
2118,46,black,f5d4,-19999.0,Be5,-10312.2,-9686.8,-1736.261
2119,46,black,f3d4,-697.7,Nh6,-538.95,-158.75,-1736.261
2120,46,black,e5a1,-575.6,f5,-524.4,-51.200000000000045,-1736.261
2121,46,black,f3d4,-691.5,Bd4,-526.4,-165.10000000000002,-1736.261
2122,46,black,h4f2,-20000.0,Ng5,-10293.55,-9706.45,-1736.261
2123,46,black,h4f2,-20000.0,Nxe4,-10300.65,-9699.35,-1736.261
2124,46,black,h4f2,-20000.0,hxg6,-10537.8,-9462.2,-1736.261
2125,46,black,h4e1,-1077.5,Rg8,-538.7,-538.8,-1736.261
2126,46,black,e4c3,-1078.5,Nf6,-928.35,-150.14999999999998,-1736.261
2127,46,black,h4e1,-1032.6,Nh7,-649.75,-382.8499999999999,-1736.261
2128,46,black,h4f2,-1196.8,Qg4+,-892.05,-304.75,-1736.261
2129,46,black,g4g5,-896.5,Qg3,-298.35,-598.15,-1736.261
2130,46,black,h6f5,-1149.4,Qg4+,-894.1,-255.30000000000007,-1736.261
2131,46,black,h7f8,-914.8,Nxf8,-913.25,-1.5499999999999543,-1736.261
2132,46,black,d4c3,-1186.3,Rh8,-1058.4,-127.89999999999986,-1736.261
2133,46,black,g4g3,-19996.0,d5,-10471.05,-9524.95,-1736.261
2134,46,black,g4h4,-1228.0,Rg8,-1018.95,-209.04999999999995,-1736.261
2135,46,black,g4f4,-19994.0,Bxf5,-10308.6,-9685.4,-1736.261
2136,46,black,d4c3,-1136.9,Bxc5,-796.85,-340.05000000000007,-1736.261
2137,46,black,g4b4,-1093.0,O-O-O,-817.05,-275.95000000000005,-1736.261
2138,46,black,g4h4,-811.2,Rd6,-247.9,-563.3000000000001,-1736.261
2139,46,black,g4h4,-649.7,Qe4+,-34.2,-615.5,-1736.261
2140,46,black,e4d4,-717.7,Nh7,-68.2,-649.5,-1736.261
2141,46,black,e4e5,-809.1,Nf8,-98.3,-710.8000000000001,-1736.261
2142,46,black,e4d4,-895.7,Qxd4+,-907.25,11.549999999999956,-1736.261
2143,46,black,d4a1,-890.6,Qg4+,-208.85,-681.75,-1736.261
2144,46,black,g4f4,-839.2,Nh7,-234.6,-604.6,-1736.261
2145,46,black,g4f4,-10478.9,Kc7,-5093.1,-5385.799999999999,-1736.261
2146,46,black,g4f4,-970.7,Rh8,-311.65,-659.0500000000001,-1736.261
2147,46,black,h7g5,-2912.5,Rg8,-1293.2,-1619.3,-1736.261
2148,46,black,g4d4,-643.6,b4,-166.9,-476.7000000000001,-1736.261
2149,46,black,g4f5,-706.0,Nf8,-232.3,-473.7,-1736.261
2150,46,black,g4e6,-38.8,Rxf8,197.95,-236.75,-1736.261
2151,46,black,g4g3,-18101.4,Rf2,-8820.4,-9281.000000000002,-1736.261
2152,46,black,g4g3,-849.8,Kb6,-151.15,-698.65,-1736.261
2153,46,black,f2g2,-801.5,Qc8,-450.5,-351.0,-1736.261
2154,46,black,f2c2,-819.2,Qd7,-459.55,-359.65000000000003,-1736.261
2155,47,black,e7e5,25.5,e5,31.3,-5.800000000000001,-1095.156
2156,47,black,b8c6,31.3,Nc6,28.85,2.4499999999999993,-1095.156
2157,47,black,c6e5,-297.1,Ba3,136.7,-433.8,-1095.156
2158,47,black,d8h4,422.1,Qf6,487.5,-65.39999999999998,-1095.156
2159,47,black,f6e5,203.4,Nxe5,265.45,-62.04999999999998,-1095.156
2160,47,black,a3c5,-108.2,Nf7,88.1,-196.3,-1095.156
2161,47,black,f6e5,153.9,Nxd6,404.95,-251.05,-1095.156
2162,47,black,d6e4,-478.3,Nxe7,-468.05,-10.25,-1095.156
2163,47,black,e7g6,-446.0,Nf7,-445.35,-0.6499999999999773,-1095.156
2164,47,black,f6f7,-726.3,Qxf7+,-724.4,-1.8999999999999773,-1095.156
2165,47,black,a3c5,-935.5,Qxf2+,-743.9,-191.6,-1095.156
2166,47,black,f2g1,-1267.6,Rg8,-1110.45,-157.14999999999986,-1095.156
