Iteration,Puzzle ID,Method,Best Move Score,Qwen Move Score
16,87,Qwen:32B,254,93
17,87,Qwen:32B,254,160
18,87,Qwen:32B,254,160
19,87,Qwen:32B,254,160
20,87,Qwen:32B,254,160
21,87,Qwen:32B,254,93
22,87,Qwen:32B,254,160
23,87,Qwen:32B,254,160
24,87,Qwen:32B,254,160
25,87,Qwen:32B,254,93
26,87,Qwen:32B,254,160
27,87,Qwen:32B,254,160
28,87,Qwen:32B,254,160
29,87,Qwen:32B,254,160
30,87,Qwen:32B,254,135
31,87,Qwen:32B,254,160
32,87,Qwen:32B,254,160
33,87,Qwen:32B,254,93
34,87,Qwen:32B,254,93
35,87,Qwen:32B,254,93
36,87,Qwen:32B,254,160
37,87,Qwen:32B,254,93
38,87,Qwen:32B,254,93
39,87,Qwen:32B,254,93
40,87,Qwen:32B,254,93
41,87,Qwen:32B,254,160
42,87,Qwen:32B,254,160
43,87,Qwen:32B,254,160
44,87,Qwen:32B,254,160
45,87,Qwen:32B,254,160
46,87,Qwen:32B,254,160
47,87,Qwen:32B,254,160
48,87,Qwen:32B,254,160
49,87,Qwen:32B,254,160
50,87,Qwen:32B,254,93
1,88,Qwen:32B,656,260
2,88,Qwen:32B,656,260
3,88,Qwen:32B,656,260
4,88,Qwen:32B,656,260
5,88,Qwen:32B,656,217
6,88,Qwen:32B,656,260
7,88,Qwen:32B,656,260
8,88,Qwen:32B,656,260
9,88,Qwen:32B,656,260
10,88,Qwen:32B,656,217
11,88,Qwen:32B,656,217
12,88,Qwen:32B,656,260
13,88,Qwen:32B,656,260
14,88,Qwen:32B,656,260
15,88,Qwen:32B,656,260
16,88,Qwen:32B,656,260
17,88,Qwen:32B,656,260
18,88,Qwen:32B,656,260
19,88,Qwen:32B,656,260
20,88,Qwen:32B,656,217
21,88,Qwen:32B,656,260
22,88,Qwen:32B,656,260
23,88,Qwen:32B,656,260
24,88,Qwen:32B,656,217
25,88,Qwen:32B,656,260
26,88,Qwen:32B,656,260
27,88,Qwen:32B,656,260
28,88,Qwen:32B,656,217
29,88,Qwen:32B,656,260
30,88,Qwen:32B,656,260
31,88,Qwen:32B,656,260
32,88,Qwen:32B,656,260
33,88,Qwen:32B,656,260
34,88,Qwen:32B,656,260
35,88,Qwen:32B,656,260
36,88,Qwen:32B,656,217
37,88,Qwen:32B,656,260
38,88,Qwen:32B,656,260
39,88,Qwen:32B,656,260
40,88,Qwen:32B,656,260
41,88,Qwen:32B,656,260
42,88,Qwen:32B,656,217
43,88,Qwen:32B,656,260
44,88,Qwen:32B,656,260
45,88,Qwen:32B,656,260
46,88,Qwen:32B,656,217
47,88,Qwen:32B,656,260
48,88,Qwen:32B,656,260
49,88,Qwen:32B,656,260
50,88,Qwen:32B,656,260
1,89,Qwen:32B,208,73
2,89,Qwen:32B,208,-65
3,89,Qwen:32B,208,76
4,89,Qwen:32B,208,-65
5,89,Qwen:32B,208,73
6,89,Qwen:32B,208,-65
7,89,Qwen:32B,208,73
8,89,Qwen:32B,208,-65
9,89,Qwen:32B,208,-65
10,89,Qwen:32B,208,73
11,89,Qwen:32B,208,73
12,89,Qwen:32B,208,73
13,89,Qwen:32B,208,73
14,89,Qwen:32B,208,73
15,89,Qwen:32B,208,60
16,89,Qwen:32B,208,73
17,89,Qwen:32B,208,73
18,89,Qwen:32B,208,73
19,89,Qwen:32B,208,-65
20,89,Qwen:32B,208,73
21,89,Qwen:32B,208,73
22,89,Qwen:32B,208,-65
23,89,Qwen:32B,208,60
24,89,Qwen:32B,208,73
25,89,Qwen:32B,208,-65
26,89,Qwen:32B,208,73
27,89,Qwen:32B,208,73
28,89,Qwen:32B,208,73
29,89,Qwen:32B,208,73
30,89,Qwen:32B,208,-65
31,89,Qwen:32B,208,73
32,89,Qwen:32B,208,73
33,89,Qwen:32B,208,73
34,89,Qwen:32B,208,73
35,89,Qwen:32B,208,60
36,89,Qwen:32B,208,73
37,89,Qwen:32B,208,-65
38,89,Qwen:32B,208,73
39,89,Qwen:32B,208,-65
40,89,Qwen:32B,208,60
41,89,Qwen:32B,208,73
42,89,Qwen:32B,208,73
43,89,Qwen:32B,208,73
44,89,Qwen:32B,208,73
45,89,Qwen:32B,208,73
46,89,Qwen:32B,208,73
47,89,Qwen:32B,208,73
48,89,Qwen:32B,208,73
49,89,Qwen:32B,208,73
50,89,Qwen:32B,208,73
1,90,Qwen:32B,594,64
2,90,Qwen:32B,594,64
3,90,Qwen:32B,594,64
4,90,Qwen:32B,594,64
5,90,Qwen:32B,594,64
6,90,Qwen:32B,594,64
7,90,Qwen:32B,594,-554
8,90,Qwen:32B,594,-540
9,90,Qwen:32B,594,-540
10,90,Qwen:32B,594,64
11,90,Qwen:32B,594,64
12,90,Qwen:32B,594,-554
13,90,Qwen:32B,594,64
14,90,Qwen:32B,594,64
15,90,Qwen:32B,594,-554
16,90,Qwen:32B,594,64
17,90,Qwen:32B,594,-554
18,90,Qwen:32B,594,-540
19,90,Qwen:32B,594,64
20,90,Qwen:32B,594,64
21,90,Qwen:32B,594,64
22,90,Qwen:32B,594,-540
23,90,Qwen:32B,594,64
24,90,Qwen:32B,594,64
25,90,Qwen:32B,594,-554
26,90,Qwen:32B,594,64
27,90,Qwen:32B,594,64
28,90,Qwen:32B,594,64
29,90,Qwen:32B,594,64
30,90,Qwen:32B,594,-554
31,90,Qwen:32B,594,64
32,90,Qwen:32B,594,-727
33,90,Qwen:32B,594,-554
34,90,Qwen:32B,594,-554
35,90,Qwen:32B,594,-727
36,90,Qwen:32B,594,64
37,90,Qwen:32B,594,64
38,90,Qwen:32B,594,-727
39,90,Qwen:32B,594,-540
40,90,Qwen:32B,594,64
41,90,Qwen:32B,594,64
42,90,Qwen:32B,594,64
43,90,Qwen:32B,594,-554
44,90,Qwen:32B,594,64
45,90,Qwen:32B,594,64
46,90,Qwen:32B,594,-540
47,90,Qwen:32B,594,-554
48,90,Qwen:32B,594,64
49,90,Qwen:32B,594,-727
50,90,Qwen:32B,594,64
1,91,Qwen:32B,546,-169
2,91,Qwen:32B,546,546
3,91,Qwen:32B,546,-169
4,91,Qwen:32B,546,-50
5,91,Qwen:32B,546,-169
6,91,Qwen:32B,546,-50
7,91,Qwen:32B,546,-169
8,91,Qwen:32B,546,-169
9,91,Qwen:32B,546,-50
10,91,Qwen:32B,546,-169
11,91,Qwen:32B,546,-50
12,91,Qwen:32B,546,-169
13,91,Qwen:32B,546,-169
14,91,Qwen:32B,546,-169
15,91,Qwen:32B,546,-50
16,91,Qwen:32B,546,-169
17,91,Qwen:32B,546,-169
18,91,Qwen:32B,546,-169
19,91,Qwen:32B,546,-169
20,91,Qwen:32B,546,-169
21,91,Qwen:32B,546,-169
22,91,Qwen:32B,546,-169
23,91,Qwen:32B,546,-50
24,91,Qwen:32B,546,-50
25,91,Qwen:32B,546,-169
26,91,Qwen:32B,546,-50
27,91,Qwen:32B,546,-169
28,91,Qwen:32B,546,-50
29,91,Qwen:32B,546,-169
30,91,Qwen:32B,546,-50
31,91,Qwen:32B,546,-169
32,91,Qwen:32B,546,-169
33,91,Qwen:32B,546,-50
34,91,Qwen:32B,546,-50
35,91,Qwen:32B,546,-169
36,91,Qwen:32B,546,-50
37,91,Qwen:32B,546,-169
38,91,Qwen:32B,546,-169
39,91,Qwen:32B,546,-50
40,91,Qwen:32B,546,-169
41,91,Qwen:32B,546,-169
42,91,Qwen:32B,546,-169
43,91,Qwen:32B,546,-169
44,91,Qwen:32B,546,-50
45,91,Qwen:32B,546,-169
46,91,Qwen:32B,546,-169
47,91,Qwen:32B,546,-169
48,91,Qwen:32B,546,-50
49,91,Qwen:32B,546,-50
50,91,Qwen:32B,546,-169
1,92,Qwen:32B,346,246
2,92,Qwen:32B,346,235
3,92,Qwen:32B,346,246
4,92,Qwen:32B,346,235
5,92,Qwen:32B,346,246
6,92,Qwen:32B,346,235
7,92,Qwen:32B,346,235
8,92,Qwen:32B,346,246
9,92,Qwen:32B,346,235
10,92,Qwen:32B,346,246
11,92,Qwen:32B,346,235
12,92,Qwen:32B,346,246
13,92,Qwen:32B,346,246
14,92,Qwen:32B,346,212
15,92,Qwen:32B,346,246
16,92,Qwen:32B,346,235
17,92,Qwen:32B,346,235
18,92,Qwen:32B,346,235
19,92,Qwen:32B,346,246
20,92,Qwen:32B,346,246
21,92,Qwen:32B,346,235
22,92,Qwen:32B,346,246
23,92,Qwen:32B,346,246
24,92,Qwen:32B,346,246
25,92,Qwen:32B,346,235
26,92,Qwen:32B,346,246
27,92,Qwen:32B,346,212
28,92,Qwen:32B,346,246
29,92,Qwen:32B,346,246
30,92,Qwen:32B,346,246
31,92,Qwen:32B,346,246
32,92,Qwen:32B,346,246
33,92,Qwen:32B,346,246
34,92,Qwen:32B,346,246
35,92,Qwen:32B,346,246
36,92,Qwen:32B,346,246
37,92,Qwen:32B,346,246
38,92,Qwen:32B,346,246
39,92,Qwen:32B,346,246
40,92,Qwen:32B,346,246
41,92,Qwen:32B,346,235
42,92,Qwen:32B,346,246
43,92,Qwen:32B,346,246
44,92,Qwen:32B,346,246
45,92,Qwen:32B,346,246
46,92,Qwen:32B,346,246
47,92,Qwen:32B,346,235
48,92,Qwen:32B,346,246
49,92,Qwen:32B,346,235
50,92,Qwen:32B,346,235
1,93,Qwen:32B,253,59
2,93,Qwen:32B,253,124
3,93,Qwen:32B,253,59
4,93,Qwen:32B,253,59
5,93,Qwen:32B,253,124
6,93,Qwen:32B,253,108
7,93,Qwen:32B,253,124
8,93,Qwen:32B,253,124
9,93,Qwen:32B,253,59
10,93,Qwen:32B,253,124
11,93,Qwen:32B,253,124
12,93,Qwen:32B,253,124
13,93,Qwen:32B,253,124
14,93,Qwen:32B,253,59
15,93,Qwen:32B,253,124
16,93,Qwen:32B,253,108
17,93,Qwen:32B,253,124
18,93,Qwen:32B,253,59
19,93,Qwen:32B,253,124
20,93,Qwen:32B,253,124
21,93,Qwen:32B,253,59
22,93,Qwen:32B,253,124
23,93,Qwen:32B,253,124
24,93,Qwen:32B,253,124
25,93,Qwen:32B,253,59
26,93,Qwen:32B,253,124
27,93,Qwen:32B,253,59
28,93,Qwen:32B,253,124
29,93,Qwen:32B,253,59
30,93,Qwen:32B,253,124
31,93,Qwen:32B,253,108
32,93,Qwen:32B,253,124
33,93,Qwen:32B,253,124
34,93,Qwen:32B,253,124
35,93,Qwen:32B,253,124
36,93,Qwen:32B,253,124
37,93,Qwen:32B,253,124
38,93,Qwen:32B,253,124
39,93,Qwen:32B,253,124
40,93,Qwen:32B,253,124
41,93,Qwen:32B,253,124
42,93,Qwen:32B,253,59
43,93,Qwen:32B,253,124
44,93,Qwen:32B,253,124
45,93,Qwen:32B,253,124
46,93,Qwen:32B,253,124
47,93,Qwen:32B,253,124
48,93,Qwen:32B,253,108
49,93,Qwen:32B,253,124
50,93,Qwen:32B,253,124
1,94,Qwen:32B,197,-19
2,94,Qwen:32B,197,-19
3,94,Qwen:32B,197,-19
4,94,Qwen:32B,197,79
5,94,Qwen:32B,197,37
6,94,Qwen:32B,197,79
7,94,Qwen:32B,197,37
8,94,Qwen:32B,197,79
9,94,Qwen:32B,197,37
10,94,Qwen:32B,197,-19
11,94,Qwen:32B,197,-19
12,94,Qwen:32B,197,79
13,94,Qwen:32B,197,-19
14,94,Qwen:32B,197,79
15,94,Qwen:32B,197,-19
16,94,Qwen:32B,197,79
17,94,Qwen:32B,197,37
18,94,Qwen:32B,197,37
19,94,Qwen:32B,197,79
20,94,Qwen:32B,197,-19
21,94,Qwen:32B,197,-19
22,94,Qwen:32B,197,79
23,94,Qwen:32B,197,79
24,94,Qwen:32B,197,37
25,94,Qwen:32B,197,-19
26,94,Qwen:32B,197,79
27,94,Qwen:32B,197,-19
28,94,Qwen:32B,197,79
29,94,Qwen:32B,197,-19
30,94,Qwen:32B,197,-19
31,94,Qwen:32B,197,-19
32,94,Qwen:32B,197,37
33,94,Qwen:32B,197,79
34,94,Qwen:32B,197,79
35,94,Qwen:32B,197,37
36,94,Qwen:32B,197,37
37,94,Qwen:32B,197,-19
38,94,Qwen:32B,197,79
39,94,Qwen:32B,197,-19
40,94,Qwen:32B,197,79
41,94,Qwen:32B,197,79
42,94,Qwen:32B,197,-19
43,94,Qwen:32B,197,79
44,94,Qwen:32B,197,79
45,94,Qwen:32B,197,79
46,94,Qwen:32B,197,-19
47,94,Qwen:32B,197,79
48,94,Qwen:32B,197,-19
49,94,Qwen:32B,197,37
50,94,Qwen:32B,197,79
1,95,Qwen:32B,312,125
2,95,Qwen:32B,312,177
3,95,Qwen:32B,312,177
4,95,Qwen:32B,312,125
5,95,Qwen:32B,312,177
6,95,Qwen:32B,312,177
7,95,Qwen:32B,312,177
8,95,Qwen:32B,312,125
9,95,Qwen:32B,312,177
10,95,Qwen:32B,312,125
11,95,Qwen:32B,312,177
12,95,Qwen:32B,312,177
13,95,Qwen:32B,312,177
14,95,Qwen:32B,312,177
15,95,Qwen:32B,312,177
16,95,Qwen:32B,312,177
17,95,Qwen:32B,312,177
18,95,Qwen:32B,312,177
19,95,Qwen:32B,312,177
20,95,Qwen:32B,312,177
21,95,Qwen:32B,312,177
22,95,Qwen:32B,312,125
23,95,Qwen:32B,312,177
24,95,Qwen:32B,312,125
25,95,Qwen:32B,312,177
26,95,Qwen:32B,312,125
27,95,Qwen:32B,312,125
28,95,Qwen:32B,312,125
29,95,Qwen:32B,312,125
30,95,Qwen:32B,312,203
31,95,Qwen:32B,312,177
32,95,Qwen:32B,312,177
33,95,Qwen:32B,312,125
34,95,Qwen:32B,312,125
35,95,Qwen:32B,312,177
36,95,Qwen:32B,312,125
37,95,Qwen:32B,312,177
38,95,Qwen:32B,312,125
39,95,Qwen:32B,312,177
40,95,Qwen:32B,312,125
41,95,Qwen:32B,312,125
42,95,Qwen:32B,312,203
43,95,Qwen:32B,312,125
44,95,Qwen:32B,312,125
45,95,Qwen:32B,312,177
46,95,Qwen:32B,312,125
47,95,Qwen:32B,312,125
48,95,Qwen:32B,312,177
49,95,Qwen:32B,312,177
50,95,Qwen:32B,312,177
1,96,Qwen:32B,246,42
2,96,Qwen:32B,246,71
3,96,Qwen:32B,246,71
4,96,Qwen:32B,246,61
5,96,Qwen:32B,246,71
6,96,Qwen:32B,246,71
7,96,Qwen:32B,246,42
8,96,Qwen:32B,246,71
9,96,Qwen:32B,246,71
10,96,Qwen:32B,246,71
11,96,Qwen:32B,246,61
12,96,Qwen:32B,246,71
13,96,Qwen:32B,246,71
14,96,Qwen:32B,246,71
15,96,Qwen:32B,246,71
16,96,Qwen:32B,246,42
17,96,Qwen:32B,246,71
18,96,Qwen:32B,246,42
19,96,Qwen:32B,246,42
20,96,Qwen:32B,246,42
21,96,Qwen:32B,246,71
22,96,Qwen:32B,246,42
23,96,Qwen:32B,246,71
24,96,Qwen:32B,246,71
25,96,Qwen:32B,246,42
26,96,Qwen:32B,246,71
27,96,Qwen:32B,246,71
28,96,Qwen:32B,246,42
29,96,Qwen:32B,246,42
30,96,Qwen:32B,246,71
31,96,Qwen:32B,246,71
32,96,Qwen:32B,246,42
33,96,Qwen:32B,246,71
34,96,Qwen:32B,246,61
35,96,Qwen:32B,246,71
36,96,Qwen:32B,246,71
37,96,Qwen:32B,246,71
38,96,Qwen:32B,246,71
39,96,Qwen:32B,246,71
40,96,Qwen:32B,246,42
41,96,Qwen:32B,246,42
42,96,Qwen:32B,246,71
43,96,Qwen:32B,246,71
44,96,Qwen:32B,246,71
45,96,Qwen:32B,246,71
46,96,Qwen:32B,246,42
47,96,Qwen:32B,246,71
48,96,Qwen:32B,246,61
49,96,Qwen:32B,246,42
50,96,Qwen:32B,246,42
1,97,Qwen:32B,275,139
2,97,Qwen:32B,275,139
3,97,Qwen:32B,275,164
4,97,Qwen:32B,275,164
5,97,Qwen:32B,275,139
6,97,Qwen:32B,275,139
7,97,Qwen:32B,275,139
8,97,Qwen:32B,275,164
9,97,Qwen:32B,275,164
10,97,Qwen:32B,275,139
11,97,Qwen:32B,275,139
12,97,Qwen:32B,275,139
13,97,Qwen:32B,275,148
14,97,Qwen:32B,275,139
15,97,Qwen:32B,275,164
16,97,Qwen:32B,275,139
17,97,Qwen:32B,275,139
18,97,Qwen:32B,275,139
19,97,Qwen:32B,275,148
20,97,Qwen:32B,275,139
21,97,Qwen:32B,275,148
22,97,Qwen:32B,275,139
23,97,Qwen:32B,275,139
24,97,Qwen:32B,275,148
25,97,Qwen:32B,275,139
26,97,Qwen:32B,275,164
27,97,Qwen:32B,275,164
28,97,Qwen:32B,275,164
29,97,Qwen:32B,275,148
30,97,Qwen:32B,275,164
31,97,Qwen:32B,275,164
32,97,Qwen:32B,275,139
33,97,Qwen:32B,275,139
34,97,Qwen:32B,275,139
35,97,Qwen:32B,275,164
36,97,Qwen:32B,275,139
37,97,Qwen:32B,275,139
38,97,Qwen:32B,275,139
39,97,Qwen:32B,275,164
40,97,Qwen:32B,275,164
41,97,Qwen:32B,275,148
42,97,Qwen:32B,275,164
43,97,Qwen:32B,275,139
44,97,Qwen:32B,275,139
45,97,Qwen:32B,275,164
46,97,Qwen:32B,275,148
47,97,Qwen:32B,275,164
48,97,Qwen:32B,275,139
49,97,Qwen:32B,275,139
50,97,Qwen:32B,275,139
1,98,Qwen:32B,224,106
2,98,Qwen:32B,224,106
3,98,Qwen:32B,224,48
4,98,Qwen:32B,224,68
5,98,Qwen:32B,224,106
6,98,Qwen:32B,224,48
7,98,Qwen:32B,224,106
8,98,Qwen:32B,224,68
9,98,Qwen:32B,224,106
10,98,Qwen:32B,224,48
11,98,Qwen:32B,224,106
12,98,Qwen:32B,224,68
13,98,Qwen:32B,224,68
14,98,Qwen:32B,224,106
15,98,Qwen:32B,224,106
16,98,Qwen:32B,224,106
17,98,Qwen:32B,224,106
18,98,Qwen:32B,224,68
19,98,Qwen:32B,224,106
20,98,Qwen:32B,224,106
21,98,Qwen:32B,224,48
22,98,Qwen:32B,224,106
23,98,Qwen:32B,224,48
24,98,Qwen:32B,224,48
25,98,Qwen:32B,224,106
26,98,Qwen:32B,224,68
27,98,Qwen:32B,224,68
28,98,Qwen:32B,224,106
29,98,Qwen:32B,224,106
30,98,Qwen:32B,224,106
31,98,Qwen:32B,224,106
32,98,Qwen:32B,224,106
33,98,Qwen:32B,224,106
34,98,Qwen:32B,224,48
35,98,Qwen:32B,224,106
36,98,Qwen:32B,224,106
37,98,Qwen:32B,224,48
38,98,Qwen:32B,224,106
39,98,Qwen:32B,224,106
40,98,Qwen:32B,224,106
41,98,Qwen:32B,224,48
42,98,Qwen:32B,224,68
43,98,Qwen:32B,224,106
44,98,Qwen:32B,224,68
45,98,Qwen:32B,224,48
46,98,Qwen:32B,224,48
47,98,Qwen:32B,224,48
48,98,Qwen:32B,224,68
49,98,Qwen:32B,224,68
50,98,Qwen:32B,224,106
1,99,Qwen:32B,262,107
2,99,Qwen:32B,262,67
3,99,Qwen:32B,262,107
4,99,Qwen:32B,262,107
5,99,Qwen:32B,262,107
6,99,Qwen:32B,262,67
7,99,Qwen:32B,262,83
8,99,Qwen:32B,262,107
9,99,Qwen:32B,262,107
10,99,Qwen:32B,262,107
11,99,Qwen:32B,262,67
12,99,Qwen:32B,262,67
13,99,Qwen:32B,262,107
14,99,Qwen:32B,262,107
15,99,Qwen:32B,262,107
16,99,Qwen:32B,262,67
17,99,Qwen:32B,262,107
18,99,Qwen:32B,262,107
19,99,Qwen:32B,262,107
20,99,Qwen:32B,262,107
21,99,Qwen:32B,262,107
22,99,Qwen:32B,262,107
23,99,Qwen:32B,262,67
24,99,Qwen:32B,262,67
25,99,Qwen:32B,262,67
26,99,Qwen:32B,262,67
27,99,Qwen:32B,262,107
28,99,Qwen:32B,262,107
29,99,Qwen:32B,262,67
30,99,Qwen:32B,262,83
31,99,Qwen:32B,262,107
32,99,Qwen:32B,262,107
33,99,Qwen:32B,262,107
34,99,Qwen:32B,262,107
35,99,Qwen:32B,262,107
36,99,Qwen:32B,262,67
37,99,Qwen:32B,262,107
38,99,Qwen:32B,262,107
39,99,Qwen:32B,262,107
40,99,Qwen:32B,262,67
41,99,Qwen:32B,262,67
42,99,Qwen:32B,262,107
43,99,Qwen:32B,262,107
44,99,Qwen:32B,262,107
45,99,Qwen:32B,262,107
46,99,Qwen:32B,262,107
47,99,Qwen:32B,262,83
48,99,Qwen:32B,262,67
49,99,Qwen:32B,262,67
50,99,Qwen:32B,262,107
1,100,Qwen:32B,96,31
2,100,Qwen:32B,96,88
3,100,Qwen:32B,96,88
4,100,Qwen:32B,96,88
5,100,Qwen:32B,96,88
6,100,Qwen:32B,96,88
7,100,Qwen:32B,96,88
8,100,Qwen:32B,96,88
9,100,Qwen:32B,96,31
10,100,Qwen:32B,96,88
11,100,Qwen:32B,96,88
12,100,Qwen:32B,96,88
13,100,Qwen:32B,96,88
14,100,Qwen:32B,96,88
15,100,Qwen:32B,96,88
16,100,Qwen:32B,96,88
17,100,Qwen:32B,96,31
18,100,Qwen:32B,96,31
19,100,Qwen:32B,96,31
20,100,Qwen:32B,96,31
21,100,Qwen:32B,96,88
22,100,Qwen:32B,96,88
23,100,Qwen:32B,96,88
24,100,Qwen:32B,96,88
25,100,Qwen:32B,96,88
26,100,Qwen:32B,96,31
27,100,Qwen:32B,96,31
28,100,Qwen:32B,96,88
29,100,Qwen:32B,96,88
30,100,Qwen:32B,96,31
31,100,Qwen:32B,96,31
32,100,Qwen:32B,96,31
33,100,Qwen:32B,96,88
34,100,Qwen:32B,96,31
35,100,Qwen:32B,96,88
36,100,Qwen:32B,96,31
37,100,Qwen:32B,96,31
38,100,Qwen:32B,96,88
39,100,Qwen:32B,96,31
40,100,Qwen:32B,96,54
41,100,Qwen:32B,96,88
42,100,Qwen:32B,96,88
43,100,Qwen:32B,96,88
44,100,Qwen:32B,96,88
45,100,Qwen:32B,96,31
46,100,Qwen:32B,96,54
47,100,Qwen:32B,96,31
48,100,Qwen:32B,96,88
49,100,Qwen:32B,96,31
50,100,Qwen:32B,96,31
